, elasticity ,inertia,length ,load_P,V_dis,cubed_L,inv_E,inv_I
4267,195,1830000,15,16,7566.204288,3375,0.005128205128,0.0000005464480874
4268,208,32200,9,30,163267.4391,729,0.004807692308,0.00003105590062
4269,208,8650,15,25,2344792.13,3375,0.004807692308,0.0001156069364
4270,205,32200,15,30,766929.2531,3375,0.00487804878,0.00003105590062
4271,190,41500000,15,4,85.60558022,3375,0.005263157895,0.00000002409638554
4272,212,3010000,11,2,208.581458,1331,0.004716981132,0.0000003322259136
4273,190,13500000,5,6,14.61988304,125,0.005263157895,0.00000007407407407
4274,208,41500000,1,2,0.01158480074,1,0.004807692308,0.00000002409638554
4275,212,985000,15,25,20202.80624,3375,0.004716981132,0.000001015228426
4276,205,8650,5,15,52869.0258,125,0.00487804878,0.0001156069364
4277,200,152000,11,4,8756.578947,1331,0.005,0.000006578947368
4278,212,3010000,11,1,104.290729,1331,0.004716981132,0.0000003322259136
4279,203,32200,9,4,22305.17394,729,0.004926108374,0.00003105590062
4280,193,7120000,9,30,795.7588636,729,0.00518134715,0.0000001404494382
4281,198,985000,11,11,3753.525099,1331,0.005050505051,0.000001015228426
4282,212,1830000,17,16,10130.94133,4913,0.004716981132,0.0000005464480874
4283,205,32200,20,1,60596.87926,8000,0.00487804878,0.00003105590062
4284,203,152000,7,4,2223.23049,343,0.004926108374,0.000006578947368
4285,210,41500000,11,6,45.81755594,1331,0.004761904762,0.00000002409638554
4286,200,1830000,1,16,2.18579235,1,0.005,0.0000005464480874
4287,210,41500000,5,25,17.92885829,125,0.004761904762,0.00000002409638554
4288,190,8650,13,25,1670976.574,2197,0.005263157895,0.0001156069364
4289,205,8650,15,4,380656.9858,3375,0.00487804878,0.0001156069364
4290,190,7120000,11,15,737.9139562,1331,0.005263157895,0.0000001404494382
4291,198,3010000,5,1,10.48692909,125,0.005050505051,0.0000003322259136
4292,212,458000,9,30,11262.04993,729,0.004716981132,0.000002183406114
4293,190,13500000,20,25,3898.635478,8000,0.005263157895,0.00000007407407407
4294,195,1830000,13,25,7695.810565,2197,0.005128205128,0.0000005464480874
4295,195,7120000,11,4,191.7314895,1331,0.005128205128,0.0000001404494382
4296,190,7120000,13,16,1299.231224,2197,0.005263157895,0.0000001404494382
4297,205,458000,15,25,44932.9002,3375,0.00487804878,0.000002183406114
4298,212,152000,17,6,45739.2006,4913,0.004716981132,0.000006578947368
4299,208,985000,13,16,8578.680203,2197,0.004807692308,0.000001015228426
4300,212,41500000,11,16,121.0275063,1331,0.004716981132,0.00000002409638554
4301,203,152000,13,30,106802.5668,2197,0.004926108374,0.000006578947368
4302,190,1830000,17,6,4238.999137,4913,0.005263157895,0.0000005464480874
4303,210,8650,15,1,92898.43105,3375,0.004761904762,0.0001156069364
4304,210,41500000,9,16,66.91910499,729,0.004761904762,0.00000002409638554
4305,200,458000,5,2,136.4628821,125,0.005,0.000002183406114
4306,212,7120000,20,20,5299.9788,8000,0.004716981132,0.0000001404494382
4307,198,152000,13,1,3649.986709,2197,0.005050505051,0.000006578947368
4308,210,7120000,9,11,268.1581059,729,0.004761904762,0.0000001404494382
4309,198,41500000,20,2,97.3591335,8000,0.005050505051,0.00000002409638554
4310,200,458000,1,4,2.183406114,1,0.005,0.000002183406114
4311,212,152000,3,2,83.78848064,27,0.004716981132,0.000006578947368
4312,190,32200,17,16,642432.1674,4913,0.005263157895,0.00003105590062
4313,205,32200,11,6,60490.83472,1331,0.00487804878,0.00003105590062
4314,193,8650,1,11,329.4498188,1,0.00518134715,0.0001156069364
4315,198,32200,3,6,1270.468662,27,0.005050505051,0.00003105590062
4316,210,32200,11,6,59050.57675,1331,0.004761904762,0.00003105590062
4317,200,32200,15,6,157220.4969,3375,0.005,0.00003105590062
4318,205,458000,13,2,2339.972308,2197,0.00487804878,0.000002183406114
4319,205,13500000,5,25,56.45889792,125,0.00487804878,0.00000007407407407
4320,193,41500000,7,25,53.53018291,343,0.00518134715,0.00000002409638554
4321,205,1830000,11,20,3547.914168,1331,0.00487804878,0.0000005464480874
4322,200,13500000,3,11,5.5,27,0.005,0.00000007407407407
4323,193,32200,13,20,353522.3506,2197,0.00518134715,0.00003105590062
4324,212,13500000,1,15,0.2620545073,1,0.004716981132,0.00000007407407407
4325,203,32200,17,11,413387.6939,4913,0.004926108374,0.00003105590062
4326,190,3010000,1,11,0.9617065921,1,0.005263157895,0.0000003322259136
4327,198,41500000,1,1,0.006084945844,1,0.005050505051,0.00000002409638554
4328,200,8650,20,20,4624277.457,8000,0.005,0.0001156069364
4329,205,32200,15,25,639107.711,3375,0.00487804878,0.00003105590062
4330,190,13500000,3,15,7.894736842,27,0.005263157895,0.00000007407407407
4331,190,8650,11,20,809857.0125,1331,0.005263157895,0.0001156069364
4332,205,985000,9,25,4512.814164,729,0.00487804878,0.000001015228426
4333,212,8650,20,15,3271894.427,8000,0.004716981132,0.0001156069364
4334,190,13500000,3,16,8.421052632,27,0.005263157895,0.00000007407407407
4335,200,8650,15,4,390173.4104,3375,0.005,0.0001156069364
4336,190,41500000,13,15,208.972733,2197,0.005263157895,0.00000002409638554
4337,193,152000,17,25,209341.7644,4913,0.00518134715,0.000006578947368
4338,210,985000,5,1,30.21513174,125,0.004761904762,0.000001015228426
4339,193,458000,3,6,91.63517886,27,0.00518134715,0.000002183406114
4340,200,152000,7,15,8462.171053,343,0.005,0.000006578947368
4341,200,8650,7,1,9913.294798,343,0.005,0.0001156069364
4342,193,985000,11,4,1400.278793,1331,0.00518134715,0.000001015228426
4343,203,458000,13,11,12996.64422,2197,0.004926108374,0.000002183406114
4344,198,1830000,11,15,2755.009107,1331,0.005050505051,0.0000005464480874
4345,200,985000,11,1,337.8172589,1331,0.005,0.000001015228426
4346,205,985000,7,6,509.5951467,343,0.00487804878,0.000001015228426
4347,193,3010000,17,11,4651.420997,4913,0.00518134715,0.0000003322259136
4348,190,7120000,20,1,295.6830278,8000,0.005263157895,0.0000001404494382
4349,195,7120000,5,20,90.03169116,125,0.005128205128,0.0000001404494382
4350,193,32200,5,4,4022.785055,125,0.00518134715,0.00003105590062
4351,198,13500000,11,1,24.89711934,1331,0.005050505051,0.00000007407407407
4352,203,32200,3,25,5163.234709,27,0.004926108374,0.00003105590062
4353,208,985000,5,20,610.113237,125,0.004807692308,0.000001015228426
4354,208,3010000,9,30,1746.581906,729,0.004807692308,0.0000003322259136
4355,205,13500000,17,2,177.5248419,4913,0.00487804878,0.00000007407407407
4356,200,41500000,20,1,48.19277108,8000,0.005,0.00000002409638554
4357,205,3010000,13,16,2848.39154,2197,0.00487804878,0.0000003322259136
4358,198,1830000,7,30,1419.937076,343,0.005050505051,0.0000005464480874
4359,203,3010000,20,1,654.6323421,8000,0.004926108374,0.0000003322259136
4360,212,3010000,13,2,344.2926095,2197,0.004716981132,0.0000003322259136
4361,190,152000,7,4,2375.34626,343,0.005263157895,0.000006578947368
4362,208,458000,17,15,38679.35422,4913,0.004807692308,0.000002183406114
4363,208,7120000,1,15,0.5064282627,1,0.004807692308,0.0000001404494382
4364,210,458000,13,15,17131.94011,2197,0.004761904762,0.000002183406114
4365,195,1830000,13,6,1846.994536,2197,0.005128205128,0.0000005464480874
4366,193,458000,13,4,4970.925628,2197,0.00518134715,0.000002183406114
4367,203,152000,11,2,4313.585688,1331,0.004926108374,0.000006578947368
4368,208,7120000,11,11,494.3077463,1331,0.004807692308,0.0000001404494382
4369,198,7120000,17,15,2613.742765,4913,0.005050505051,0.0000001404494382
4370,195,7120000,5,16,72.02535292,125,0.005128205128,0.0000001404494382
4371,208,41500000,3,4,0.62557924,27,0.004807692308,0.00000002409638554
4372,205,152000,17,16,126136.0719,4913,0.00487804878,0.000006578947368
4373,200,41500000,3,2,0.3253012048,27,0.005,0.00000002409638554
4374,203,8650,3,6,4612.887611,27,0.004926108374,0.0001156069364
4375,200,458000,17,4,10727.07424,4913,0.005,0.000002183406114
4376,203,13500000,1,2,0.03648969166,1,0.004926108374,0.00000007407407407
4377,200,8650,1,1,28.9017341,1,0.005,0.0001156069364
4378,200,152000,17,2,16161.18421,4913,0.005,0.000006578947368
4379,212,1830000,13,11,3114.625219,2197,0.004716981132,0.0000005464480874
4380,193,1830000,17,6,4173.107959,4913,0.00518134715,0.0000005464480874
4381,190,3010000,3,20,47.21105088,27,0.005263157895,0.0000003322259136
4382,203,1830000,7,2,92.33088374,343,0.004926108374,0.0000005464480874
4383,205,985000,17,11,13381.94874,4913,0.00487804878,0.000001015228426
4384,198,7120000,20,1,283.7362388,8000,0.005050505051,0.0000001404494382
4385,195,458000,11,4,2980.629269,1331,0.005128205128,0.000002183406114
4386,190,458000,3,6,93.0820501,27,0.005263157895,0.000002183406114
4387,203,13500000,3,11,5.418719212,27,0.004926108374,0.00000007407407407
4388,210,7120000,11,20,890.1819155,1331,0.004761904762,0.0000001404494382
4389,198,985000,3,6,41.53207199,27,0.005050505051,0.000001015228426
4390,193,458000,7,25,4850.442338,343,0.00518134715,0.000002183406114
4391,205,32200,17,4,148856.2339,4913,0.00487804878,0.00003105590062
4392,205,41500000,13,30,387.3640905,2197,0.00487804878,0.00000002409638554
4393,210,13500000,11,20,469.4885362,1331,0.004761904762,0.00000007407407407
4394,203,13500000,15,1,61.57635468,3375,0.004926108374,0.00000007407407407
4395,210,3010000,9,11,634.3141908,729,0.004761904762,0.0000003322259136
4396,208,7120000,7,11,127.383589,343,0.004807692308,0.0000001404494382
4397,195,152000,15,25,142332.996,3375,0.005128205128,0.000006578947368
4398,208,32200,5,15,13997.55136,125,0.004807692308,0.00003105590062
4399,205,41500000,9,15,64.26682339,729,0.00487804878,0.00000002409638554
4400,212,985000,9,6,1047.313476,729,0.004716981132,0.000001015228426
4401,195,152000,5,15,3162.955466,125,0.005128205128,0.000006578947368
4402,205,7120000,7,20,234.9958893,343,0.00487804878,0.0000001404494382
4403,208,152000,7,20,10848.93725,343,0.004807692308,0.000006578947368
4404,208,985000,11,20,6496.485748,1331,0.004807692308,0.000001015228426
4405,193,1830000,3,2,7.64461055,27,0.00518134715,0.0000005464480874
4406,210,7120000,3,4,3.611556982,27,0.004761904762,0.0000001404494382
4407,208,32200,13,15,246020.9627,2197,0.004807692308,0.00003105590062
4408,210,32200,13,6,97471.16238,2197,0.004761904762,0.00003105590062
4409,198,32200,17,15,577945.6051,4913,0.005050505051,0.00003105590062
4410,193,32200,15,11,298691.7903,3375,0.00518134715,0.00003105590062
4411,198,8650,13,2,128276.9895,2197,0.005050505051,0.0001156069364
4412,212,985000,3,4,25.85959199,27,0.004716981132,0.000001015228426
4413,190,32200,7,25,70080.09153,343,0.005263157895,0.00003105590062
4414,190,1830000,13,6,1895.599655,2197,0.005263157895,0.0000005464480874
4415,203,32200,13,16,268885.9652,2197,0.004926108374,0.00003105590062
4416,205,32200,15,1,25564.30844,3375,0.00487804878,0.00003105590062
4417,190,1830000,15,6,2911.993097,3375,0.005263157895,0.0000005464480874
4418,203,152000,11,25,53919.8211,1331,0.004926108374,0.000006578947368
4419,195,7120000,13,11,870.3183521,2197,0.005128205128,0.0000001404494382
4420,200,985000,3,1,6.852791878,27,0.005,0.000001015228426
4421,208,13500000,13,20,782.4074074,2197,0.004807692308,0.00000007407407407
4422,205,32200,17,20,744281.1695,4913,0.00487804878,0.00003105590062
4423,198,13500000,20,2,299.2891882,8000,0.005050505051,0.00000007407407407
4424,195,458000,5,16,1119.695443,125,0.005128205128,0.000002183406114
4425,203,32200,15,1,25816.17355,3375,0.004926108374,0.00003105590062
4426,190,458000,13,1,1262.353482,2197,0.005263157895,0.000002183406114
4427,205,3010000,1,1,0.08103071064,1,0.00487804878,0.0000003322259136
4428,210,7120000,13,4,293.8737293,2197,0.004761904762,0.0000001404494382
4429,205,985000,15,6,5014.23796,3375,0.00487804878,0.000001015228426
4430,203,1830000,15,2,908.5035936,3375,0.004926108374,0.0000005464480874
4431,193,32200,17,2,79055.77189,4913,0.00518134715,0.00003105590062
4432,200,7120000,13,1,77.14185393,2197,0.005,0.0000001404494382
4433,198,3010000,7,15,431.6420014,343,0.005050505051,0.0000003322259136
4434,200,32200,15,20,524068.323,3375,0.005,0.00003105590062
4435,195,985000,11,1,346.4792399,1331,0.005128205128,0.000001015228426
4436,210,152000,3,25,1057.330827,27,0.004761904762,0.000006578947368
4437,200,41500000,5,4,3.012048193,125,0.005,0.00000002409638554
4438,210,458000,1,4,2.079434394,1,0.004761904762,0.000002183406114
4439,193,985000,17,15,19382.70956,4913,0.00518134715,0.000001015228426
4440,198,985000,3,16,110.752192,27,0.005050505051,0.000001015228426
4441,193,41500000,11,25,207.72208,1331,0.00518134715,0.00000002409638554
4442,205,458000,7,4,730.6422409,343,0.00487804878,0.000002183406114
4443,190,985000,13,25,14674.05824,2197,0.005263157895,0.000001015228426
4444,205,152000,5,11,2206.3543,125,0.00487804878,0.000006578947368
4445,212,152000,1,20,31.03277061,1,0.004716981132,0.000006578947368
4446,190,3010000,11,2,232.7329953,1331,0.005263157895,0.0000003322259136
4447,200,8650,17,16,2271907.514,4913,0.005,0.0001156069364
4448,210,8650,9,2,40132.12221,729,0.004761904762,0.0001156069364
4449,205,152000,13,20,70507.06033,2197,0.00487804878,0.000006578947368
4450,212,32200,15,1,24720.20391,3375,0.004716981132,0.00003105590062
4451,212,7120000,3,4,3.57748569,27,0.004716981132,0.0000001404494382
4452,208,8650,20,16,3557136.505,8000,0.004807692308,0.0001156069364
4453,212,458000,5,4,257.477136,125,0.004716981132,0.000002183406114
4454,195,152000,20,4,53981.10661,8000,0.005128205128,0.000006578947368
4455,190,41500000,13,16,222.9042486,2197,0.005263157895,0.00000002409638554
4456,200,3010000,7,30,854.6511628,343,0.005,0.0000003322259136
4457,203,458000,17,25,66053.41278,4913,0.004926108374,0.000002183406114
4458,205,41500000,3,4,0.6347340582,27,0.00487804878,0.00000002409638554
4459,198,3010000,15,25,7078.677137,3375,0.005050505051,0.0000003322259136
4460,210,41500000,5,15,10.75731497,125,0.004761904762,0.00000002409638554
4461,193,13500000,3,2,1.03626943,27,0.00518134715,0.00000007407407407
4462,203,458000,9,4,1568.180351,729,0.004926108374,0.000002183406114
4463,210,985000,11,6,1930.384336,1331,0.004761904762,0.000001015228426
4464,205,1830000,13,6,1756.897241,2197,0.00487804878,0.0000005464480874
4465,205,3010000,20,20,12964.9137,8000,0.00487804878,0.0000003322259136
4466,198,8650,5,11,40141.29737,125,0.005050505051,0.0001156069364
4467,208,985000,5,6,183.0339711,125,0.004807692308,0.000001015228426
4468,190,8650,9,30,665348.342,729,0.005263157895,0.0001156069364
4469,203,152000,20,30,388903.2927,8000,0.004926108374,0.000006578947368
4470,210,1830000,13,15,4287.665886,2197,0.004761904762,0.0000005464480874
4471,205,41500000,17,11,317.6197473,4913,0.00487804878,0.00000002409638554
4472,198,8650,5,30,109476.2655,125,0.005050505051,0.0001156069364
4473,208,152000,1,16,25.30364372,1,0.004807692308,0.000006578947368
4474,212,3010000,9,15,856.8137654,729,0.004716981132,0.0000003322259136
4475,208,1830000,5,20,328.3942833,125,0.004807692308,0.0000005464480874
4476,212,985000,5,25,748.2520831,125,0.004716981132,0.000001015228426
4477,205,13500000,9,1,13.17073171,729,0.00487804878,0.00000007407407407
4478,195,8650,11,30,1183637.172,1331,0.005128205128,0.0001156069364
4479,210,152000,20,25,313283.208,8000,0.004761904762,0.000006578947368
4480,190,1830000,17,16,11303.9977,4913,0.005263157895,0.0000005464480874
4481,190,152000,11,16,36869.80609,1331,0.005263157895,0.000006578947368
4482,212,1830000,13,15,4247.216208,2197,0.004716981132,0.0000005464480874
4483,203,1830000,11,1,179.1434494,1331,0.004926108374,0.0000005464480874
4484,200,3010000,1,30,2.491694352,1,0.005,0.0000003322259136
4485,208,32200,15,4,100782.3698,3375,0.004807692308,0.00003105590062
4486,203,985000,1,4,1.000225051,1,0.004926108374,0.000001015228426
4487,200,1830000,1,2,0.2732240437,1,0.005,0.0000005464480874
4488,193,41500000,7,16,34.25931706,343,0.00518134715,0.00000002409638554
4489,208,3010000,3,2,4.312547917,27,0.004807692308,0.0000003322259136
4490,195,3010000,7,6,175.313059,343,0.005128205128,0.0000003322259136
4491,205,41500000,7,15,30.23802527,343,0.00487804878,0.00000002409638554
4492,198,3010000,7,6,172.6568006,343,0.005050505051,0.0000003322259136
4493,212,985000,9,25,4363.806149,729,0.004716981132,0.000001015228426
4494,205,41500000,17,2,57.74904496,4913,0.00487804878,0.00000002409638554
4495,203,8650,1,1,28.47461488,1,0.004926108374,0.0001156069364
4496,203,152000,7,16,8892.92196,343,0.004926108374,0.000006578947368
4497,212,41500000,11,20,151.2843828,1331,0.004716981132,0.00000002409638554
4498,210,8650,7,16,151059.7303,343,0.004761904762,0.0001156069364
4499,200,13500000,11,4,98.59259259,1331,0.005,0.00000007407407407
4500,203,458000,1,11,5.915632327,1,0.004926108374,0.000002183406114
4501,203,985000,13,15,8240.604136,2197,0.004926108374,0.000001015228426
4502,212,7120000,13,4,291.1013356,2197,0.004716981132,0.0000001404494382
4503,205,32200,20,16,969550.0682,8000,0.00487804878,0.00003105590062
4504,212,458000,9,2,750.8033287,729,0.004716981132,0.000002183406114
4505,205,7120000,3,25,23.12277336,27,0.00487804878,0.0000001404494382
4506,193,8650,9,2,43667.07598,729,0.00518134715,0.0001156069364
4507,195,985000,13,11,6291.032149,2197,0.005128205128,0.000001015228426
4508,205,458000,7,15,2739.908403,343,0.00487804878,0.000002183406114
4509,212,32200,9,16,85433.02473,729,0.004716981132,0.00003105590062
4510,193,7120000,17,4,715.0550154,4913,0.00518134715,0.0000001404494382
4511,203,152000,20,20,259268.8618,8000,0.004926108374,0.000006578947368
4512,210,7120000,13,30,2204.05297,2197,0.004761904762,0.0000001404494382
4513,210,985000,17,30,35627.26613,4913,0.004761904762,0.000001015228426
4514,205,32200,20,4,242387.517,8000,0.00487804878,0.00003105590062
4515,200,32200,3,16,3354.037267,27,0.005,0.00003105590062
4516,212,13500000,3,2,0.9433962264,27,0.004716981132,0.00000007407407407
4517,190,13500000,9,20,284.2105263,729,0.005263157895,0.00000007407407407
4518,212,41500000,17,25,698.0279609,4913,0.004716981132,0.00000002409638554
4519,210,8650,20,4,880814.7536,8000,0.004761904762,0.0001156069364
4520,190,13500000,7,16,106.9785575,343,0.005263157895,0.00000007407407407
4521,210,3010000,7,30,813.9534884,343,0.004761904762,0.0000003322259136
4522,195,458000,15,16,30231.77696,3375,0.005128205128,0.000002183406114
4523,205,1830000,3,15,53.97840864,27,0.00487804878,0.0000005464480874
4524,205,8650,20,20,4511490.202,8000,0.00487804878,0.0001156069364
4525,205,32200,15,6,153385.8506,3375,0.00487804878,0.00003105590062
4526,210,1830000,1,25,3.252667187,1,0.004761904762,0.0000005464480874
4527,210,32200,13,30,487355.8119,2197,0.004761904762,0.00003105590062
4528,193,41500000,3,1,0.1685498471,27,0.00518134715,0.00000002409638554
4529,205,3010000,9,6,354.4283283,729,0.00487804878,0.0000003322259136
4530,200,985000,3,16,109.6446701,27,0.005,0.000001015228426
4531,205,32200,20,6,363581.2756,8000,0.00487804878,0.00003105590062
4532,190,32200,5,1,1021.575678,125,0.005263157895,0.00003105590062
4533,190,458000,15,6,11635.25626,3375,0.005263157895,0.000002183406114
4534,205,3010000,5,1,10.12883883,125,0.00487804878,0.0000003322259136
4535,210,985000,15,25,20395.21392,3375,0.004761904762,0.000001015228426
4536,195,41500000,3,20,3.336422614,27,0.005128205128,0.00000002409638554
4537,190,32200,5,16,16345.21085,125,0.005263157895,0.00003105590062
4538,190,985000,9,4,779.0542346,729,0.005263157895,0.000001015228426
4539,198,985000,20,2,4101.933036,8000,0.005050505051,0.000001015228426
4540,203,32200,5,30,28684.63727,125,0.004926108374,0.00003105590062
4541,193,985000,13,11,6356.224192,2197,0.00518134715,0.000001015228426
4542,193,1830000,20,2,2265.069792,8000,0.00518134715,0.0000005464480874
4543,203,458000,3,1,14.52018844,27,0.004926108374,0.000002183406114
4544,190,458000,7,15,2956.216962,343,0.005263157895,0.000002183406114
4545,205,3010000,1,20,1.620614213,1,0.00487804878,0.0000003322259136
4546,203,152000,5,11,2228.091781,125,0.004926108374,0.000006578947368
4547,205,152000,9,15,17546.53402,729,0.00487804878,0.000006578947368
4548,200,458000,9,30,11937.77293,729,0.005,0.000002183406114
4549,190,41500000,13,20,278.6303107,2197,0.005263157895,0.00000002409638554
4550,190,1830000,20,6,6902.502157,8000,0.005263157895,0.0000005464480874
4551,198,458000,5,20,1378.41295,125,0.005050505051,0.000002183406114
4552,193,458000,11,1,752.8791547,1331,0.00518134715,0.000002183406114
4553,190,32200,11,30,326332.1347,1331,0.005263157895,0.00003105590062
4554,198,458000,3,25,372.1714966,27,0.005050505051,0.000002183406114
4555,205,13500000,1,30,0.5420054201,1,0.00487804878,0.00000007407407407
4556,200,458000,11,2,1453.056769,1331,0.005,0.000002183406114
4557,205,13500000,5,6,13.5501355,125,0.00487804878,0.00000007407407407
4558,212,152000,3,25,1047.356008,27,0.004716981132,0.000006578947368
4559,205,13500000,11,1,24.0469738,1331,0.00487804878,0.00000007407407407
4560,198,1830000,13,16,4850.69272,2197,0.005050505051,0.0000005464480874
4561,208,8650,17,6,819197.4211,4913,0.004807692308,0.0001156069364
4562,208,152000,20,15,189777.3279,8000,0.004807692308,0.000006578947368
4563,210,41500000,13,25,315.1176133,2197,0.004761904762,0.00000002409638554
4564,193,985000,13,4,2311.354252,2197,0.00518134715,0.000001015228426
4565,193,985000,9,4,766.9445833,729,0.00518134715,0.000001015228426
4566,208,7120000,15,6,683.6781547,3375,0.004807692308,0.0000001404494382
4567,210,1830000,5,20,325.2667187,125,0.004761904762,0.0000005464480874
4568,205,1830000,15,20,8996.401439,3375,0.00487804878,0.0000005464480874
4569,205,8650,7,1,9671.50712,343,0.00487804878,0.0001156069364
4570,190,13500000,20,2,311.8908382,8000,0.005263157895,0.00000007407407407
4571,200,8650,9,16,337109.8266,729,0.005,0.0001156069364
4572,212,32200,5,15,13733.44662,125,0.004716981132,0.00003105590062
4573,210,41500000,20,25,1147.446931,8000,0.004761904762,0.00000002409638554
4574,198,1830000,7,15,709.9685378,343,0.005050505051,0.0000005464480874
4575,212,8650,15,25,2300550.769,3375,0.004716981132,0.0001156069364
4576,210,7120000,7,30,344.1011236,343,0.004761904762,0.0000001404494382
4577,198,7120000,13,15,1168.815969,2197,0.005050505051,0.0000001404494382
4578,193,3010000,11,15,1718.36538,1331,0.00518134715,0.0000003322259136
4579,212,985000,1,25,5.986016665,1,0.004716981132,0.000001015228426
4580,210,8650,5,25,86017.06579,125,0.004761904762,0.0001156069364
4581,208,3010000,3,20,43.12547917,27,0.004807692308,0.0000003322259136
4582,208,1830000,5,15,246.2957125,125,0.004807692308,0.0000005464480874
4583,200,7120000,17,30,5175.210674,4913,0.005,0.0000001404494382
4584,205,985000,17,16,19464.65272,4913,0.00487804878,0.000001015228426
4585,190,152000,7,16,9501.385042,343,0.005263157895,0.000006578947368
4586,210,8650,1,6,165.1527663,1,0.004761904762,0.0001156069364
4587,190,3010000,3,16,37.76884071,27,0.005263157895,0.0000003322259136
4588,195,13500000,15,2,128.2051282,3375,0.005128205128,0.00000007407407407
4589,195,41500000,13,25,339.3574297,2197,0.005128205128,0.00000002409638554
4590,200,152000,1,4,6.578947368,1,0.005,0.000006578947368
4591,203,152000,1,15,24.30645579,1,0.004926108374,0.000006578947368
4592,212,8650,3,30,22085.28738,27,0.004716981132,0.0001156069364
4593,203,1830000,9,11,1079.302269,729,0.004926108374,0.0000005464480874
4594,200,8650,13,20,1269942.197,2197,0.005,0.0001156069364
4595,195,985000,1,25,6.507874528,1,0.005128205128,0.000001015228426
4596,210,8650,7,15,141618.4971,343,0.004761904762,0.0001156069364
4597,190,41500000,15,30,642.0418516,3375,0.005263157895,0.00000002409638554
4598,210,32200,7,6,15217.3913,343,0.004761904762,0.00003105590062
4599,190,41500000,17,30,934.6227013,4913,0.005263157895,0.00000002409638554
4600,190,458000,15,30,58176.28131,3375,0.005263157895,0.000002183406114
4601,203,985000,15,6,5063.639319,3375,0.004926108374,0.000001015228426
4602,212,41500000,20,6,272.7892703,8000,0.004716981132,0.00000002409638554
4603,195,152000,13,2,7412.280702,2197,0.005128205128,0.000006578947368
4604,210,985000,15,16,13052.93691,3375,0.004761904762,0.000001015228426
4605,203,32200,15,2,51632.34709,3375,0.004926108374,0.00003105590062
4606,190,8650,20,30,7301490.721,8000,0.005263157895,0.0001156069364
4607,203,32200,1,1,7.649236606,1,0.004926108374,0.00003105590062
4608,203,3010000,1,4,0.3273161711,1,0.004926108374,0.0000003322259136
4609,203,3010000,20,16,10474.11747,8000,0.004926108374,0.0000003322259136
4610,203,7120000,11,15,690.6583827,1331,0.004926108374,0.0000001404494382
4611,205,458000,11,20,14176.1636,1331,0.00487804878,0.000002183406114
4612,195,152000,1,11,18.5560054,1,0.005128205128,0.000006578947368
4613,203,985000,3,6,40.50911455,27,0.004926108374,0.000001015228426
4614,193,7120000,20,2,582.1738371,8000,0.00518134715,0.0000001404494382
4615,205,13500000,11,11,264.5167118,1331,0.00487804878,0.00000007407407407
4616,195,13500000,13,16,667.654321,2197,0.005128205128,0.00000007407407407
4617,193,7120000,9,20,530.5059091,729,0.00518134715,0.0000001404494382
4618,200,13500000,3,15,7.5,27,0.005,0.00000007407407407
4619,193,7120000,11,1,48.42958607,1331,0.00518134715,0.0000001404494382
4620,200,1830000,17,11,7382.923497,4913,0.005,0.0000005464480874
4621,212,13500000,13,16,614.1160028,2197,0.004716981132,0.00000007407407407
4622,208,41500000,5,30,21.72150139,125,0.004807692308,0.00000002409638554
4623,195,41500000,7,2,4.238492431,343,0.005128205128,0.00000002409638554
4624,212,8650,3,15,11042.64369,27,0.004716981132,0.0001156069364
4625,195,458000,9,25,10203.22472,729,0.005128205128,0.000002183406114
4626,210,7120000,5,30,125.4012841,125,0.004761904762,0.0000001404494382
4627,195,3010000,20,6,4088.934321,8000,0.005128205128,0.0000003322259136
4628,212,3010000,9,30,1713.627531,729,0.004716981132,0.0000003322259136
4629,190,8650,3,20,16428.35412,27,0.005263157895,0.0001156069364
4630,200,1830000,9,6,597.5409836,729,0.005,0.0000005464480874
4631,193,1830000,3,25,95.55763187,27,0.00518134715,0.0000005464480874
4632,198,32200,9,11,62888.19876,729,0.005050505051,0.00003105590062
4633,208,7120000,11,25,1123.426696,1331,0.004807692308,0.0000001404494382
4634,200,985000,15,11,9422.588832,3375,0.005,0.000001015228426
4635,203,41500000,1,11,0.06528577364,1,0.004926108374,0.00000002409638554
4636,193,985000,1,30,7.890376371,1,0.00518134715,0.000001015228426
4637,193,13500000,15,2,129.5336788,3375,0.00518134715,0.00000007407407407
4638,200,152000,11,25,54728.61842,1331,0.005,0.000006578947368
4639,198,32200,20,4,250956.7727,8000,0.005050505051,0.00003105590062
4640,195,152000,3,15,683.1983806,27,0.005128205128,0.000006578947368
4641,193,32200,9,11,64517.4267,729,0.00518134715,0.00003105590062
4642,212,32200,5,4,3662.252432,125,0.004716981132,0.00003105590062
4643,198,32200,17,25,963242.6752,4913,0.005050505051,0.00003105590062
4644,195,41500000,7,6,12.71547729,343,0.005128205128,0.00000002409638554
4645,195,41500000,1,15,0.09267840593,1,0.005128205128,0.00000002409638554
4646,195,7120000,5,2,9.003169116,125,0.005128205128,0.0000001404494382
4647,200,458000,3,30,442.139738,27,0.005,0.000002183406114
4648,208,7120000,13,15,1112.622893,2197,0.004807692308,0.0000001404494382
4649,190,3010000,3,30,70.81657632,27,0.005263157895,0.0000003322259136
4650,208,7120000,9,6,147.6744814,729,0.004807692308,0.0000001404494382
4651,205,41500000,7,4,8.063473406,343,0.00487804878,0.00000002409638554
4652,210,985000,13,2,1062.122311,2197,0.004761904762,0.000001015228426
